1005800,Hell Fighter #17,465,330,42,4,2372,7905,2358,7860,1223,4078,22,100,10,40,,29466,15,6045,1,847.0,100580.0,35.0,120.0,18.0,119.0,60.0,95.0,109.0,45,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,,2017-09-15 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005801,Hell Fighter #17,465,330,42,4,2001,8761,2561,8381,2321,4491,22,120,10,41,205.0,29466,15,6045,1,847.0,100580.0,35.0,120.0,18.0,119.0,60.0,95.0,109.0,45,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,22.0,2017-09-15 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005810,Android #18 (GT),466,403,13,3,2137,7122,1777,5924,1154,3845,3,80,10,33,,13825,5,4320,2,1216.0,100581.0,35.0,31.0,39.0,110.0,64.0,95.0,,50,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,1000,1.0,,2018-11-21 05:00:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005811,Android #18 (GT),466,403,18,4,7122,7835,5924,6751,3845,4205,13,100,10,40,,29466,5,6045,2,1216.0,100581.0,35.0,31.0,39.0,110.0,64.0,95.0,,50,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,1500,1.0,13.0,2018-11-21 05:00:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005830,Whis,243,90,8,2,2156,7185,1155,3849,640,2132,4,60,10,23,,3176,4,2487,1,575.0,100583.0,80.0,60.0,79.0,17.0,8.0,,,35,5,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,500,1.0,,2016-10-17 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005831,Whis,243,90,12,3,7185,8757,3849,5923,2132,2500,14,80,10,30,,13238,4,4213,1,575.0,100583.0,80.0,60.0,79.0,17.0,8.0,,,35,5,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,600,1.0,,2016-10-17 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005840,Beerus,242,89,18,3,1949,6495,1952,6508,1073,3577,11,80,10,33,,13825,5,4320,1,573.0,100584.0,80.0,26.0,79.0,4.0,60.0,111.0,,35,5,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,120,1.0,,2016-10-17 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005841,Beerus,242,89,26,4,6495,7714,6508,7751,3577,4014,11,100,10,40,,29466,5,6045,1,573.0,100584.0,80.0,26.0,79.0,4.0,60.0,111.0,,35,5,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,1500,1.0,11.0,2016-10-17 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005850,Luud,467,10081,1,2,150,500,150,500,150,500,3,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005851,Luud,467,10081,1,3,150,500,150,500,150,500,23,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005860,Luud (Pan Absorbed),468,10082,1,3,150,500,150,500,150,500,3,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005861,Luud (Pan Absorbed),468,10082,1,4,150,500,150,500,150,500,23,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005870,Pan (GT),326,133,7,2,1927,6422,1193,3977,1012,3374,1,60,10,23,,3386,4,2765,1,504.0,100587.0,23.0,34.0,64.0,95.0,,,,40,3,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,500,1.0,,2016-09-13 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005871,Pan (GT),326,133,11,3,6422,7336,3977,5876,3374,3817,11,80,10,30,,13402,4,4280,1,504.0,100587.0,23.0,34.0,64.0,95.0,,,,40,3,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,600,1.0,,2016-09-13 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005880,Bon Para,469,10067,1,1,150,500,150,500,150,500,2,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005881,Bon Para,469,10067,1,2,150,500,150,500,150,500,22,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005890,Zoonama,470,10036,1,1,150,500,150,500,150,500,4,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005891,Zoonama,470,10036,1,2,150,500,150,500,150,500,24,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005900,Imeckan Soldier,471,10008,1,0,150,500,150,500,150,500,0,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005901,Imeckan Soldier,471,10008,1,1,150,500,150,500,150,500,20,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005910,Mutchy Mutchy,472,10070,1,1,150,500,150,500,150,500,4,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005911,Mutchy Mutchy,472,10070,1,2,150,500,150,500,150,500,24,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005920,General Rilldo,473,239,8,2,1791,5970,1175,3918,971,3235,3,60,10,23,,3386,4,2765,1,506.0,100592.0,73.0,86.0,95.0,38.0,,,,40,3,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,100,2.0,,2016-09-13 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005921,General Rilldo,473,239,12,3,5970,6870,3918,5835,3235,3685,23,80,10,30,,13402,4,4280,1,506.0,100592.0,73.0,86.0,95.0,38.0,,,,40,3,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,120,2.0,,2016-09-13 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005930,Hyper Meta-Rilldo,474,240,18,3,2172,7241,1802,6006,1161,3870,23,80,10,33,,13825,5,4320,1,507.0,100593.0,73.0,86.0,105.0,95.0,38.0,,,40,3,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,120,2.0,,2016-09-13 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005931,Hyper Meta-Rilldo,474,240,26,4,7241,7953,6006,6836,3870,4227,23,100,10,40,,29466,5,6045,1,507.0,100593.0,73.0,86.0,105.0,95.0,38.0,,,40,3,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,1500,2.0,13.0,2016-09-13 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005940,Meta-Rilldo,475,237,19,3,2336,7786,1821,6070,1179,3930,3,80,10,33,,13825,5,4320,1,502.0,100594.0,50.0,86.0,28.0,95.0,119.0,120.0,,50,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,10000,2.0,,2016-09-13 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005941,Meta-Rilldo,475,237,27,4,7786,9271,6070,7218,3930,4627,23,100,10,40,,29466,5,6045,1,502.0,100594.0,50.0,86.0,28.0,95.0,119.0,120.0,,50,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,23.0,2016-09-13 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005950,Super Sigma,476,10038,1,1,150,500,150,500,150,500,1,40,10,1,,500,1,10,2,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005951,Super Sigma,476,10038,1,2,150,500,150,500,150,500,21,40,10,1,,500,1,10,2,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005960,Super Sigma 3,477,10040,1,2,150,500,150,500,150,500,2,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005961,Super Sigma 3,477,10040,1,3,150,500,150,500,150,500,22,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005970,Nezi,478,10049,1,1,150,500,150,500,150,500,3,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005971,Nezi,478,10049,1,2,150,500,150,500,150,500,23,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005980,Natt,479,10048,1,1,150,500,150,500,150,500,0,40,10,1,,500,1,10,2,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005981,Natt,479,10048,1,2,150,500,150,500,150,500,20,40,10,1,,500,1,10,2,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005990,Super #17,480,331,28,3,2117,7058,2118,7060,981,3271,0,80,10,33,,13825,5,4320,2,844.0,100599.0,35.0,120.0,112.0,119.0,95.0,60.0,,50,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,10000,2.0,,2017-09-15 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1005991,Super #17,480,331,35,4,7058,9015,7060,8820,3271,4093,20,100,10,40,,29466,5,6045,2,844.0,100599.0,35.0,120.0,112.0,119.0,95.0,60.0,,50,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,20.0,2017-09-15 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006000,Baby (Youth Form),481,238,8,2,2083,6943,1242,4139,873,2911,2,60,10,23,,3386,4,2765,1,505.0,100600.0,86.0,28.0,32.0,95.0,,,,35,4,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,500,2.0,,2016-09-13 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006001,Baby (Youth Form),481,238,12,3,6943,7940,4139,6064,2911,3279,22,80,10,30,,13402,4,4280,1,505.0,100600.0,86.0,28.0,32.0,95.0,,,,35,4,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,600,2.0,,2016-09-13 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006010,Baby Vegeta,482,256,13,3,2070,6899,1868,6225,1130,3768,20,80,10,33,,13825,5,4320,1,567.0,100601.0,86.0,28.0,32.0,95.0,115.0,34.0,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,120,2.0,,2016-10-11 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006011,Baby Vegeta,482,256,18,4,6899,7574,6225,7079,3768,4113,20,100,10,40,,29466,5,6045,1,567.0,100601.0,86.0,28.0,32.0,95.0,115.0,34.0,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,1500,2.0,10.0,2016-10-11 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006020,Super Baby 1,483,320,30,4,2123,7076,2082,6940,1147,3823,20,100,10,40,,13825,15,4320,1,796.0,100602.0,86.0,28.0,32.0,95.0,115.0,119.0,118.0,50,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,1500,2.0,,2017-07-12 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006021,Super Baby 1,483,320,30,4,3326,8315,3045,7614,1780,4450,20,120,10,41,,29466,15,6045,1,796.0,100602.0,86.0,28.0,32.0,95.0,115.0,119.0,118.0,50,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,1500,2.0,10.0,2017-07-12 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006030,Super Baby 2,484,253,20,3,2165,7218,2009,6696,1126,3752,2,80,10,33,,13825,5,4320,1,560.0,100603.0,86.0,28.0,32.0,95.0,115.0,50.0,,50,5,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,10000,2.0,,2016-10-11 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006031,Super Baby 2,484,253,28,4,7218,8583,6696,7976,3752,4412,22,100,10,40,,29466,5,6045,1,560.0,100603.0,86.0,28.0,32.0,95.0,115.0,50.0,,50,5,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,22.0,2016-10-11 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006040,Trunks (GT),489,10046,1,2,150,500,150,500,150,500,2,60,10,23,,500,1,10,1,,,,,,,,,,50,4,0,0,140,12,1.0,1,3,10,10,,,,,0,0,,,,10,1.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006041,Trunks (GT),489,10046,1,3,150,500,150,500,150,500,12,80,10,30,,500,1,10,1,,,,,,,,,,50,4,0,0,140,12,1.0,1,3,10,10,,,,,0,0,,,,10,1.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006050,Shula,486,10035,1,1,150,500,150,500,150,500,1,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,110,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006051,Shula,486,10035,1,1,150,500,150,500,150,500,21,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,110,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006060,Melee,487,10074,1,1,150,500,150,500,150,500,2,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,110,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006061,Melee,487,10074,1,1,150,500,150,500,150,500,22,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,110,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006070,Gola,488,10032,1,1,150,500,150,500,150,500,3,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,110,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006071,Gola,488,10032,1,1,150,500,150,500,150,500,23,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,110,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006080,Ox King,490,482,8,2,1798,5993,1260,4200,899,2995,4,60,10,23,,3386,4,2765,1,1526.0,100608.0,42.0,52.0,102.0,90.0,36.0,,,30,4,0,0,125,12,1.0,1,1,336,769,,,,,0,0,,,,100,1.0,,2019-09-27 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006081,Ox King,490,482,12,3,5993,6623,4200,6024,2995,3280,14,80,10,30,,13402,4,4280,1,1526.0,100608.0,42.0,52.0,102.0,90.0,36.0,,,30,4,0,0,125,12,1.0,1,1,336,769,,,,,0,0,,,,120,1.0,,2019-09-27 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006120,Reich Pilaf,25,10057,1,1,150,500,150,500,150,500,0,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,110,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006121,Reich Pilaf,25,10057,1,1,150,500,150,500,150,500,20,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,110,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2030-12-31 23:59:59,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006140,Man-Wolf,496,362,6,1,951,3171,834,2780,555,1849,1,40,10,13,,1376,2,1526,1,1035.0,100614.0,32.0,14.0,28.0,90.0,102.0,,,30,5,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2018-08-24 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006141,Man-Wolf,496,362,6,2,3171,4627,2780,3550,1849,2585,21,60,10,20,,3253,2,2875,1,1035.0,100614.0,32.0,14.0,28.0,90.0,102.0,,,30,5,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,12,2.0,,2018-08-24 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006150,Pamput,497,363,6,1,1064,3548,847,2823,482,1607,4,40,10,13,,1376,2,1526,1,1036.0,100615.0,42.0,44.0,90.0,102.0,,,,40,4,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2018-08-24 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006151,Pamput,497,363,6,2,3548,5230,2823,3619,1607,2197,14,60,10,20,,3253,2,2875,1,1036.0,100615.0,42.0,44.0,90.0,102.0,,,,40,4,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,12,1.0,,2018-08-24 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006210,Super Saiyan 3 Gotenks,611,273,48,4,2430,8099,2373,7909,1277,4257,11,120,10,41,,29466,15,6045,3,625.0,100621.0,29.0,112.0,89.0,116.0,4.0,109.0,,50,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,,2016-11-24 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006211,Super Saiyan 3 Gotenks,611,273,48,4,2852,9412,2635,9357,1487,4906,11,120,10,41,33.0,29466,15,6045,3,625.0,100621.0,29.0,112.0,89.0,116.0,4.0,109.0,,50,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,21.0,2016-11-24 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006250,Gohan (GT),507,257,7,2,2013,6711,1325,4417,804,2680,0,60,10,23,,3715,4,2672,1,562.0,100625.0,39.0,22.0,34.0,8.0,95.0,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,500,1.0,,2016-10-11 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006251,Gohan (GT),507,257,11,3,6711,7672,4417,6387,2680,3011,10,80,10,30,,13472,4,4340,1,562.0,100625.0,39.0,22.0,34.0,8.0,95.0,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,600,1.0,,2016-10-11 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006270,Gohan Possessed (GT),509,321,9,2,1810,6033,1219,4063,963,3210,1,60,10,23,,3386,4,2765,1,797.0,100627.0,86.0,32.0,95.0,73.0,47.0,23.0,,40,4,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,100,2.0,,2017-07-12 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006271,Gohan Possessed (GT),509,321,13,3,6033,6923,4063,5995,3210,3646,21,80,10,30,,13402,4,4280,1,797.0,100627.0,86.0,32.0,95.0,73.0,47.0,23.0,,40,4,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,120,2.0,,2017-07-12 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006280,Goten Possessed (GT),510,254,8,2,2039,6795,1109,3698,929,3098,4,60,10,23,,3386,4,2765,1,564.0,100628.0,86.0,32.0,95.0,73.0,47.0,23.0,,40,4,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,100,2.0,,2016-10-11 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006281,Goten Possessed (GT),510,254,12,3,6795,7837,3698,5577,3098,3524,24,80,10,30,,13402,4,4280,1,564.0,100628.0,86.0,32.0,95.0,73.0,47.0,23.0,,40,4,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,120,2.0,,2016-10-11 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006290,Trunks Possessed (GT),511,323,9,2,1641,5471,1313,4377,929,3098,2,60,10,23,,3386,4,2765,1,799.0,100629.0,86.0,32.0,95.0,73.0,40.0,,,40,4,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,100,2.0,,2017-07-12 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006291,Trunks Possessed (GT),511,323,13,3,5471,6267,4377,6363,3098,3515,22,80,10,30,,13402,4,4280,1,799.0,100629.0,86.0,32.0,95.0,73.0,40.0,,,40,4,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,120,2.0,,2017-07-12 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006300,SS Gohan Possessed (GT),512,322,14,3,2187,7290,1852,6173,1148,3825,21,80,10,33,,13825,5,4320,1,798.0,100630.0,86.0,32.0,95.0,115.0,73.0,29.0,47.0,40,4,0,0,125,12,1.0,1,1,336,769,,,,,0,0,,,,120,2.0,,2017-07-12 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006301,SS Gohan Possessed (GT),512,322,19,4,7290,7995,6173,7015,3825,4170,21,100,10,40,,29466,5,6045,1,798.0,100630.0,86.0,32.0,95.0,115.0,73.0,29.0,47.0,40,4,0,0,125,12,1.0,1,1,336,769,,,,,0,0,,,,1500,2.0,11.0,2017-07-12 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006310,SS Goten Possessed (GT),513,255,13,3,2336,7787,1810,6034,1212,4041,24,80,10,33,,13825,5,4320,1,565.0,100631.0,86.0,32.0,95.0,115.0,73.0,29.0,47.0,40,4,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,120,2.0,,2016-10-11 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006311,SS Goten Possessed (GT),513,255,18,4,7787,8560,6034,6867,4041,4416,24,100,10,40,,29466,5,6045,1,565.0,100631.0,86.0,32.0,95.0,115.0,73.0,29.0,47.0,40,4,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,,,1500,2.0,14.0,2016-10-11 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006320,SS Trunks Possessed (GT),514,324,14,3,1978,6594,1969,6562,1106,3686,22,80,10,33,,13825,5,4320,1,800.0,100632.0,86.0,32.0,95.0,115.0,73.0,40.0,29.0,40,4,0,0,125,12,1.0,1,1,336,769,,,,,0,0,,,,120,2.0,,2017-07-12 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006321,SS Trunks Possessed (GT),514,324,19,4,6594,7224,6562,7446,3686,4016,22,100,10,40,,29466,5,6045,1,800.0,100632.0,86.0,32.0,95.0,115.0,73.0,40.0,29.0,40,4,0,0,125,12,1.0,1,1,336,769,,,,,0,0,,,,1500,2.0,12.0,2017-07-12 06:30:00,2022-05-27 10:38:51.676148,2022-05-27 10:38:51.676148
1006330,Syn Shenron,515,295,42,4,2297,7656,2268,7560,1373,4577,24,100,10,40,,29466,15,6045,1,680.0,100633.0,18.0,120.0,50.0,95.0,127.0,109.0,,50,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,,2017-02-15 06:30:00,2022-05-27 10:38:51.774509,2022-05-27 10:38:51.774509
1006331,Syn Shenron,515,295,42,4,2675,8295,2559,7934,2161,6700,24,120,10,41,139.0,29466,15,6045,1,680.0,100633.0,18.0,120.0,50.0,95.0,127.0,109.0,,50,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,24.0,2017-02-15 06:30:00,2022-05-27 10:38:51.774509,2022-05-27 10:38:51.774509
1006340,Haze Shenron,516,296,6,1,1024,3413,805,2684,555,1849,1,40,10,13,,1376,2,1526,1,683.0,100634.0,32.0,14.0,95.0,8.0,127.0,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,50,2.0,,2017-02-15 06:30:00,2022-05-27 10:38:51.774509,2022-05-27 10:38:51.774509
1006341,Haze Shenron,516,296,6,2,3413,5014,2684,3395,1849,2585,21,60,10,20,,3253,2,2875,1,683.0,100634.0,32.0,14.0,95.0,8.0,127.0,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,60,2.0,,2017-02-15 06:30:00,2022-05-27 10:38:51.774509,2022-05-27 10:38:51.774509
1006350,Eis Shenron,517,297,19,3,2213,7378,1843,6143,1089,3631,2,80,10,33,,13825,5,4320,1,684.0,100635.0,60.0,18.0,32.0,95.0,127.0,,,50,5,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,1000,2.0,,2017-02-15 06:30:00,2022-05-27 10:38:51.774509,2022-05-27 10:38:51.774509
